module,param,sparsity,size,shape,flops,score mean,score variance,score sum,score abs mean,score abs variance,score abs sum,prunable
blocks.3.conv2,weight,0.3117404580116272,9216,"(32, 32, 3, 3)",2359296,0.1648416519165039,0.01652354933321476,1519.1806640625,0.1648416519165039,0.01652354933321476,1519.1806640625,True
blocks.3.bn2,weight,1.0,32,"(32,)",8192,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.3.bn2,bias,1.0,32,"(32,)",8192,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.3.shortcut.0,weight,0.599609375,512,"(32, 16, 1, 1)",131072,0.32464540004730225,0.062100980430841446,166.21844482421875,0.32464540004730225,0.062100980430841446,166.21844482421875,True
blocks.3.shortcut.1,weight,1.0,32,"(32,)",8192,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.3.shortcut.1,bias,1.0,32,"(32,)",8192,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.4.conv1,weight,0.3197699785232544,9216,"(32, 32, 3, 3)",2359296,0.16710495948791504,0.016702985391020775,1540.039306640625,0.16710495948791504,0.016702985391020775,1540.039306640625,True
blocks.4.bn1,weight,1.0,32,"(32,)",8192,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.4.bn1,bias,1.0,32,"(32,)",8192,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.4.conv2,weight,0.3218315839767456,9216,"(32, 32, 3, 3)",2359296,0.16715654730796814,0.016171470284461975,1540.5147705078125,0.16715654730796814,0.016171470284461975,1540.5147705078125,True
blocks.4.bn2,weight,1.0,32,"(32,)",8192,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.4.bn2,bias,1.0,32,"(32,)",8192,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.4.shortcut,weight,1.0,32,"(32, 1, 1)",8192,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.5.conv1,weight,0.3283420205116272,9216,"(32, 32, 3, 3)",2359296,0.16870591044425964,0.016752636060118675,1554.793701171875,0.16870591044425964,0.016752636060118675,1554.793701171875,True
blocks.5.bn1,weight,1.0,32,"(32,)",8192,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.5.bn1,bias,1.0,32,"(32,)",8192,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.5.conv2,weight,0.3258463442325592,9216,"(32, 32, 3, 3)",2359296,0.1671835333108902,0.016076404601335526,1540.763427734375,0.1671835333108902,0.016076404601335526,1540.763427734375,True
blocks.5.bn2,weight,1.0,32,"(32,)",8192,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.5.bn2,bias,1.0,32,"(32,)",8192,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.5.shortcut,weight,1.0,32,"(32, 1, 1)",8192,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.6.conv1,weight,0.3279622495174408,18432,"(64, 32, 3, 3)",1179648,0.16864153742790222,0.016262395307421684,3108.40087890625,0.16864153742790222,0.016262395307421684,3108.40087890625,True
blocks.6.bn1,weight,1.0,64,"(64,)",4096,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.6.bn1,bias,1.0,64,"(64,)",4096,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.6.conv2,weight,0.3098958432674408,36864,"(64, 64, 3, 3)",2359296,0.16259068250656128,0.015134771354496479,5993.7431640625,0.16259068250656128,0.015134771354496479,5993.7431640625,True
blocks.6.bn2,weight,1.0,64,"(64,)",4096,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.6.bn2,bias,1.0,64,"(64,)",4096,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.6.shortcut.0,weight,0.513671875,2048,"(64, 32, 1, 1)",131072,0.2546466588973999,0.03671059012413025,521.516357421875,0.2546466588973999,0.03671059012413025,521.516357421875,True
blocks.6.shortcut.1,weight,1.0,64,"(64,)",4096,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.6.shortcut.1,bias,1.0,64,"(64,)",4096,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.7.conv1,weight,0.3066135048866272,36864,"(64, 64, 3, 3)",2359296,0.16304676234722137,0.01569676771759987,6010.5556640625,0.16304676234722137,0.01569676771759987,6010.5556640625,True
blocks.7.bn1,weight,1.0,64,"(64,)",4096,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.7.bn1,bias,1.0,64,"(64,)",4096,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.7.conv2,weight,0.3070746660232544,36864,"(64, 64, 3, 3)",2359296,0.16255518794059753,0.015306181274354458,5992.4345703125,0.16255518794059753,0.015306181274354458,5992.4345703125,True
blocks.7.bn2,weight,1.0,64,"(64,)",4096,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.7.bn2,bias,1.0,64,"(64,)",4096,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.7.shortcut,weight,1.0,64,"(64, 1, 1)",4096,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.8.conv1,weight,0.3080783486366272,36864,"(64, 64, 3, 3)",2359296,0.16271288692951202,0.015483364462852478,5998.248046875,0.16271288692951202,0.015483364462852478,5998.248046875,True
blocks.8.bn1,weight,1.0,64,"(64,)",4096,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.8.bn1,bias,1.0,64,"(64,)",4096,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.8.conv2,weight,0.2973904013633728,36864,"(64, 64, 3, 3)",2359296,0.15947699546813965,0.014324292540550232,5878.9599609375,0.15947699546813965,0.014324292540550232,5878.9599609375,True
blocks.8.bn2,weight,1.0,64,"(64,)",4096,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.8.bn2,bias,1.0,64,"(64,)",4096,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.8.shortcut,weight,1.0,64,"(64, 1, 1)",4096,0.0,0.0,0.0,0.0,0.0,0.0,False
fc,weight,0.7015625238418579,640,"(10, 64)",640,0.4087758958339691,0.08250220119953156,261.6165771484375,0.4087758958339691,0.08250220119953156,261.6165771484375,True
fc,bias,1.0,10,"(10,)",10,0.0,0.0,0.0,0.0,0.0,0.0,False
